STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2013,,607274,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2014,,595672,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2015,,582200,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2016,,592569,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2017,,586494,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2018,,586525,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2019,,605510,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2020,,603287,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2021,,614290,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2022,,582298,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,ES,Spain,2023,,592878,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2000,,433340,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2001,,431913,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2002,,429078,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2003,,417906,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2004,,414089,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2005,,406950,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2006,,422071,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2007,,423180,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2008,,415144,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2009,,407076,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2010,,393880,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2011,,388407,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2012,,376898,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2013,,368309,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2014,,358857,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2015,,347202,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2016,,340308,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2017,,326809,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2018,,319927,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2019,,318770,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2020,,321693,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2021,,328285,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2022,,334717,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2023,,340985,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2000,,173657,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2001,,163987,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2002,,160386,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2003,,155616,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2004,,152658,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2005,,152570,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2006,,156071,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2007,,162829,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2008,,162215,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2009,,168092,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2010,,172509,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2011,,174228,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2012,,169617,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2013,,166909,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2014,,162331,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2015,,156822,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2016,,155016,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2017,,150678,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2018,,151669,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2019,,155923,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2020,,155130,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2021,,155835,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2022,,156554,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,K,Financial and insurance activities,EMP_DC,Total employment domestic concept,PT,Portugal,2023,,158629,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2000,,94808,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2001,,89519,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2002,,90499,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2003,,98758,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2004,,97568,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2005,,112023,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2006,,105630,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2007,,112302,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2008,,118234,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2009,,113348,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2010,,114799,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2011,,113207,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2012,,118908,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,AT,Austria,2013,,116319,,,,,
