STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",ES,Spain,2018,,44539.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",ES,Spain,2019,,43851.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",ES,Spain,2020,,45965.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",ES,Spain,2021,,46505.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",ES,Spain,2022,,52948.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",ES,Spain,2023,,73730.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2000,,29670.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2001,,32053.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2002,,33803.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2003,,35672.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2004,,36164.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2005,,37327.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2006,,37104.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2007,,37202.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2008,,36978.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2009,,44177.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2010,,51454.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2011,,51549.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2012,,54017.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2013,,52022.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2014,,55231.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2015,,54915.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2016,,52353.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2017,,50940.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2018,,50410.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2019,,51649.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2020,,52838.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2021,,51072.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2022,,51766.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",NL,Netherlands,2023,,48271.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2000,,6529.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2001,,7607.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2002,,7767.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2003,,8215.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2004,,8800.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2005,,9008.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2006,,10669.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2007,,11674.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2008,,12601.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2009,,10955.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2010,,10367.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2011,,10755.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2012,,9214.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2013,,8203.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2014,,7948.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2015,,7861.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2016,,8084.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2017,,7968.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2018,,8363.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2019,,8909.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2020,,9255.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2021,,9604.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2022,,11430.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",K,Financial and insurance activities,B1G,"Value added, gross",PT,Portugal,2023,,16582.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2000,,14161.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2001,,14751.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2002,,15526.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2003,,16298.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2004,,17878.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2005,,19488.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2006,,20557.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2007,,21233.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2008,,21635.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2009,,22145.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2010,,23108.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2011,,24341.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2012,,25436.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2013,,26676.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2014,,27715.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2015,,28934.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2016,,30097.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2017,,31749.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2018,,33180.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2019,,34265.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2020,,35353.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2021,,35461.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",L,Real estate activities,B1G,"Value added, gross",AT,Austria,2022,,36487.1,,,,,
